"edge","edge_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x44_72","PHG_L -- Amyg_L","0.01970639303784005","0.05618231899007709",2.4158666178138676e-27,"9.364876215121172e-27",4.831733235627735e-27,"5.525794363397466e-27",1.0,"1.0",11.091939169877573
"x14_70","IFG_triangularis_L -- Ins_L","0.010985652143763487","0.030980684778793434",7.178892483720987e-28,"2.7932908724252715e-27",1.4357784967441974e-27,"1.647484195266346e-27",1.0,"1.0",11.213335858987785
"x48_56","FuG_L -- Cu_L","0.00860844961948674","0.023919395834983505",1.3233551322638125e-28,"5.168575705256777e-28",2.646710264527625e-28,"3.0403386501510453e-28",1.0,"1.0",11.380850966383397
"x14_38","IFG_triangularis_L -- MTG_L","0.0021514897091508673","0.005843227905794374",8.982187719223797e-30,"3.521425867195693e-29",1.7964375438447593e-29,"2.0682011767289498e-29",1.0,"1.0",11.6435777502076
"x6_68","MFG_L -- PCC_L","0.0013831385462033446","0.003749003556620761",7.069504069526341e-30,"2.7821052136729134e-29",1.4139008139052682e-29,"1.6296072855144237e-29",1.0,"1.0",11.666748402658436
"x36_70","STG_L_pole -- Ins_L","0.004528853672710434","0.012108668163373729",1.3298709957653298e-30,"5.253498017622581e-30",2.6597419915306595e-30,"3.0689330671507608e-30",1.0,"1.0",11.8274715287874
"x2_78","SFG_PFC_L -- Put_L","0.019550623943914734","0.052153024529318866",1.0030674388143641e-30,"3.977681222884547e-30",2.0061348776287282e-30,"2.3225387006104403e-30",1.0,"1.0",11.854442172464744
"x22_64","PoCG_L -- subgenual_ACC_L","8.122513017397751e-5","0.00021439954636277514",2.674274936537852e-31,"1.0645671381987219e-30",5.348549873075704e-31,"6.212961973774807e-31",1.0,"1.0",11.980268566372024
"x58_60","LG_L -- rostral_ACC_L","0.0001979066403979506","0.0005223619894005307",2.65702149080557e-31,"1.0617827192987508e-30",5.31404298161114e-31,"6.179814029177e-31",1.0,"1.0",11.980882231642335
"x14_40","IFG_triangularis_L -- MTG_L_pole","0.0005736537061060403","0.0014862111998353465",2.4357737584234042e-32,"9.771417984372959e-32",4.8715475168468084e-32,"5.677986126054558e-32",1.0,"1.0",12.205885002702864
"x26_62","SPG_L -- subcallosal_ACC_L","0.00019333300503631074","0.00047039699704377",4.2495341758683146e-36,"1.7113882770520254e-35",8.499068351736629e-36,"9.962101635387781e-36",1.0,"1.0",12.996950376846444
"x18_80","MFOG_L -- GP_L","0.000681573879584599","0.001631350480362885",3.788060592326273e-37,"1.5315010597881612e-36",7.576121184652546e-37,"8.900437487077623e-37",1.0,"1.0",13.211911720436863
"x0_58","SFG_L -- LG_L","0.00028334933826626945","0.0006773800943160608",3.162412364267904e-37,"1.2835673713793257e-36",6.324824728535808e-37,"7.438856356857455e-37",1.0,"1.0",13.227865565308981
"x8_181","MFG_DPFC_L -- PIns_L","0.007017468881350528","0.016385275862022517",8.635439875849944e-39,"3.518771760434918e-38",1.7270879751699888e-38,"2.0405662720330347e-38",1.0,"1.0",13.54336982867397
"x42_44","ITG_L -- PHG_L","0.011770913026172117","0.02698955357400164",4.880373970520308e-40,"1.9965166243037624e-39",9.760747941040616e-40,"1.1545570421688042e-39",1.0,"1.0",13.79159355133052
"x36_50","STG_L_pole -- SOG_L","0.0020838391769300566","0.004538151539069757",8.653821371766955e-44,"3.5542480634042847e-43",1.730764274353391e-43,"2.059012671213517e-43",1.0,"1.0",14.520621490617634
"x2_181","SFG_PFC_L -- PIns_L","0.008638005434654622","0.018668873538846942",2.262369883269001e-44,"9.328895733798471e-44",4.524739766538002e-44,"5.389074405485423e-44",1.0,"1.0",14.631719239825376
"x64_78","subgenual_ACC_L -- Put_L","0.0007202089438101978","0.001550433728399622",1.1238839663753975e-44,"4.652879620794145e-44",2.247767932750795e-44,"2.680230196309992e-44",1.0,"1.0",14.689442134462064
"x34_74","STG_L -- Hippo_L","0.0072241159288417576","0.015512565461403994",7.161104283135302e-45,"2.976603587568288e-44",1.4322208566270603e-44,"1.709744621232996e-44",1.0,"1.0",14.726552144505973
"x54_56","IOG_L -- Cu_L","0.011708811443696808","0.025007133857211015",2.7093025118864172e-45,"1.1306968144364685e-44",5.4186050237728344e-45,"6.476046419867072e-45",1.0,"1.0",14.806380078158929
"x36_46","STG_L_pole -- ENT_L","0.00017846623611719877","0.00036887562047309864",6.222727098487914e-48,"2.607499006856272e-47",1.2445454196975828e-47,"1.4925892345156412e-47",1.0,"1.0",15.299460312501473
"x0_50","SFG_L -- SOG_L","0.0059032998696994","0.012035696360260572",4.454062168524685e-49,"1.873965180659776e-48",8.90812433704937e-49,"1.0720824056797788e-48",1.0,"1.0",15.510422280893401
"x0_68","SFG_L -- PCC_L","0.005717672195531863","0.011641744711645715",3.437133280426565e-49,"1.4520134470373448e-48",6.87426656085313e-49,"8.292384487742413e-49",1.0,"1.0",15.531062997807593
"x40_74","MTG_L_pole -- Hippo_L","0.008407554132971291","0.01605745647760751",6.741737645354545e-55,"2.8597124848122767e-54",1.348347529070909e-54,"1.6379573856671255e-54",1.0,"1.0",16.55742965794592
"x48_50","FuG_L -- SOG_L","0.01362417841439795","0.02584546976376831",1.5567317898878302e-55,"6.63052429026298e-55",3.1134635797756604e-55,"3.7866448943217495e-55",1.0,"1.0",16.66962737833296
"x74_181","Hippo_L -- PIns_L","0.002968217500706976","0.005583696240961467",2.4607106769048043e-56,"1.0524113845439967e-55",4.921421353809609e-56,"5.992554236697582e-56",1.0,"1.0",16.810240901267655
"x22_24","PoCG_L -- PrCG_L","0.036389890498788866","0.06820255111929584",1.0839132908940416e-56,"4.654980315665282e-56",2.167826581788083e-56,"2.645873245460691e-56",1.0,"1.0",16.872526891114582
"x32_38","PrCu_L -- MTG_L","0.009605778787515312","0.01788953109954503",2.629206839570801e-57,"1.133845449564908e-56",5.258413679141602e-57,"6.425570434370199e-57",1.0,"1.0",16.97984117037674
"x26_80","SPG_L -- GP_L","0.005570068302043323","0.010288444704695643",4.088677752405282e-58,"1.7706198634893166e-57",8.177355504810564e-58,"1.000421152184271e-57",1.0,"1.0",17.120277226279445
"x40_58","MTG_L_pole -- LG_L","0.011897190399688593","0.021957670705550065",3.408417656378393e-58,"1.4822320480469063e-57",6.816835312756786e-58,"8.349614850536419e-58",1.0,"1.0",17.133975604341074
"x24_80","PrCG_L -- GP_L","0.008477673349577587","0.01538913718088628",7.436213776898397e-60,"3.2474604468733505e-59",1.4872427553796794e-59,"1.8281428168859478e-59",1.0,"1.0",17.42057188032038
"x44_68","PHG_L -- PCC_L","0.01186436161311599","0.021175296903401062",1.3552492020076031e-61,"5.9435717121943605e-61",2.7104984040152062e-61,"3.343701845239259e-61",1.0,"1.0",17.718006907988133
"x4_78","SFG_pole_L -- Put_L","0.0016710950939822474","0.002971709333261813",5.6543262664195825e-62,"2.4903096535081987e-61",1.1308652532839165e-61,"1.3967130514902787e-61",1.0,"1.0",17.78258265224309
"x50_185","SOG_L -- PSMG_L","0.02437565183806129","0.04329451373002952",4.216147692358435e-62,"1.864834556235462e-61",8.43229538471687e-62,"1.0427031927338066e-61",1.0,"1.0",17.804237215875744
"x32_66","PrCu_L -- dorsal_ACC_L","0.03218900267169886","0.056886379948355055",1.2522702343248418e-62,"5.562659624576014e-62",2.5045404686496837e-62,"3.104430401260386e-62",1.0,"1.0",17.893661741918766
"x70_187","Ins_L -- PSIG_L","0.003588493894939074","0.006288750832720253",1.6019182914206994e-63,"7.146488929398379e-63",3.203836582841399e-63,"3.9759842484902254e-63",1.0,"1.0",18.044623454588127
"x0_66","SFG_L -- dorsal_ACC_L","0.02871604316359414","0.04931159663674131",9.926482810527952e-66,"4.447579960561225e-65",1.9852965621055904e-65,"2.4667250201432007e-65",1.0,"1.0",18.41516153971071
"x38_50","MTG_L -- SOG_L","0.0177678054020449","0.030313105103956732",1.8848557365442228e-66,"8.481850814449003e-66",3.7697114730884457e-66,"4.6894848252963233e-66",1.0,"1.0",18.535459795496717
"x56_185","Cu_L -- PSMG_L","0.02621645859901225","0.04422319356507542",1.0071500600772428e-67,"4.5519664287333903e-67",2.0143001201544856e-67,"2.511807981156497e-67",1.0,"1.0",18.746660897384306
"x0_52","SFG_L -- MOG_L","0.00896884313813237","0.014944986872624038",4.0209910899996264e-69,"1.8253183237498305e-68",8.041982179999253e-69,"1.004035169638025e-68",1.0,"1.0",18.977582606796005
"x24_78","PrCG_L -- Put_L","0.05858244223084366","0.09676301864435206",3.841858603330857e-70,"1.7516844292719986e-69",7.683717206661714e-70,"9.627902311010743e-70",1.0,"1.0",19.145118759222854
"x14_32","IFG_triangularis_L -- PrCu_L","0.0014061546701550646","0.0023108669368863202",9.790406020247849e-71,"4.48365939422855e-70",1.9580812040495697e-70,"2.4594830657661463e-70",1.0,"1.0",19.242351990046856
"x42_56","ITG_L -- Cu_L","0.01230037730974471","0.020003410121312407",5.587579167122862e-72,"2.5702864168765164e-71",1.1175158334245725e-71,"1.4053813944039278e-71",1.0,"1.0",19.44528864946139
"x26_36","SPG_L -- STG_L_pole","0.0018064697041594753","0.0029182761651171717",8.884192706505061e-73,"4.10497296930033e-72",1.7768385413010122e-72,"2.2372602071125883e-72",1.0,"1.0",19.575113752145953
"x0_34","SFG_L -- STG_L","0.0011313861130003474","0.0017872367698092476",1.6016886639156399e-75,"7.433846489473933e-75",3.2033773278312797e-75,"4.0482240956109576e-75",1.0,"1.0",20.01837188336043
"x2_185","SFG_PFC_L -- PSMG_L","0.01217333278439091","0.019085953857880065",1.8318559070157803e-76,"8.54040929622222e-76",3.6637118140315606e-76,"4.641299544091389e-76",1.0,"1.0",20.16952288605738
"x36_82","STG_L_pole -- Thal_L","0.008804761336202253","0.01361821926440852",3.4364517042351934e-78,"1.609378965558111e-77",6.872903408470387e-78,"8.728165678241534e-78",1.0,"1.0",20.44547788223322
"x36_44","STG_L_pole -- PHG_L","0.006324902820151978","0.009719281077074773",4.9949941156921304e-79,"2.3499176862460703e-78",9.989988231384261e-79,"1.2717881696780703e-78",1.0,"1.0",20.578784307493596
"x14_82","IFG_triangularis_L -- Thal_L","0.02254431703730414","0.03435949236177061",4.245813426753837e-80,"2.0065830578494158e-79",8.491626853507673e-80,"1.083703303746047e-79",1.0,"1.0",20.7486738686923
"x46_52","ENT_L -- MOG_L","0.00015047633879011665","0.00021137683080445113",2.124945732846194e-91,"1.008861850227436e-90",4.249891465692388e-91,"5.512077276931858e-91",1.0,"1.0",22.511831723890815
"x10_38","IFG_opercularis_L -- MTG_L","0.007538220460753605","0.009990067537227268",2.9893484869731795e-100,"1.4257952460908945e-99",5.978696973946359e-100,"7.822947367932341e-100",1.0,"1.0",23.86164665217219
"x44_46","PHG_L -- ENT_L","0.013153005604428048","0.016997808501764553",2.7557568843102966e-104,"1.320466840398684e-103",5.511513768620593e-104,"7.229932510167699e-104",1.0,"1.0",24.46989315277582
"x34_66","STG_L -- dorsal_ACC_L","0.006372122502610047","0.008231962567419246",2.4237196337318886e-104,"1.1667673585639555e-103",4.847439267463777e-104,"6.366877718052042e-104",1.0,"1.0",24.47827048875566
"x40_181","MTG_L_pole -- PIns_L","0.014190570833069079","0.018318235114884444",1.8136427745377446e-104,"8.771590054423203e-104",3.627285549075489e-104,"4.7703183523419714e-104",1.0,"1.0",24.497188101919615
"x8_64","MFG_DPFC_L -- subgenual_ACC_L","3.805787693350402e-5","4.890414277222816e-5",3.2500586489082247e-105,"1.5792538505258276e-104",6.500117297816449e-105,"8.570218348076464e-105",1.0,"1.0",24.609279950123515
"x32_74","PrCu_L -- Hippo_L","0.00150004149478946","0.0018993521041367838",1.1833289442417728e-107,"5.777101213633183e-107",2.3666578884835456e-107,"3.1283408870759515e-107",1.0,"1.0",24.974556839497307
"x185_187","PSMG_L -- PSIG_L","0.03697485682051993","0.04647365006713031",6.855965768366309e-109,"3.3629974266630946e-108",1.3711931536732617e-108,"1.814814468096964e-108",1.0,"1.0",25.159367414128006
"x72_185","Amyg_L -- PSMG_L","0.0043581625677475136","0.005296723323266025",1.1339284363425942e-114,"5.588647293402786e-114",2.2678568726851884e-114,"3.0208904288663706e-114",1.0,"1.0",26.019331738234055
"x52_68","MOG_L -- PCC_L","0.04237330316126019","0.051413739035020035",5.814914400059895e-115,"2.879634643091862e-114",1.162982880011979e-114,"1.5511434031087606e-114",1.0,"1.0",26.062323513005914
"x50_64","SOG_L -- subgenual_ACC_L","0.00033675915114077725","0.00039588892158741234",1.2558871754251342e-120,"6.249246281562567e-120",2.5117743508502685e-120,"3.37621617289614e-120",1.0,"1.0",26.899614574706174
"x2_68","SFG_PFC_L -- PCC_L","0.018244247034213523","0.021421340748732334",7.494048582011919e-121,"3.7470242910059595e-120",1.4988097164023838e-120,"2.0172536495142617e-120",1.0,"1.0",26.932662852254378
"x68_76","PCC_L -- Caud_L","0.003719266807102408","0.004336407340668298",3.862636929344564e-122,"1.94069379702506e-121",7.725273858689128e-122,"1.0424587279978157e-121",1.0,"1.0",27.12234670853855
"x0_2","SFG_L -- SFG_PFC_L","0.061761283077762005","0.07153849170574755",2.3636155303145388e-123,"1.1933375970124623e-122",4.7272310606290777e-123,"6.395665552615811e-123",1.0,"1.0",27.300872730652056
"x76_78","Caud_L -- Put_L","0.015009850450057","0.01699932544548502",1.395027244431816e-127,"7.077711754837889e-127",2.790054488863632e-127,"3.784674175588282e-127",1.0,"1.0",27.92188131987921
"x8_185","MFG_DPFC_L -- PSMG_L","0.015591805438801962","0.01753655120546643",6.619060666161943e-129,"3.374742753437247e-128",1.3238121332323886e-128,"1.8004540839625785e-128",1.0,"1.0",28.115914835891967
"x32_68","PrCu_L -- PCC_L","0.07903163015536062","0.0882455098900176",2.6338767292743126e-130,"1.3495358489103532e-129",5.267753458548625e-130,"7.2022785067342494e-130",1.0,"1.0",28.32098299374863
"x56_72","Cu_L -- Amyg_L","0.006867951542752301","0.007622416648294359",1.7654685060370723e-131,"9.090845292280448e-131",3.5309370120741446e-131,"4.846843246016896e-131",1.0,"1.0",28.492761202740603
"x32_60","PrCu_L -- rostral_ACC_L","0.008352497360216215","0.009045137780392686",2.5057478009094614e-136,"1.2967244869706463e-135",5.011495601818923e-136,"6.925097393701715e-136",1.0,"1.0",29.201231037168796
"x20_24","RG_L -- PrCG_L","0.0010936579286219069","0.0011836291325177052",1.8922701295821965e-136,"9.841706452852128e-136",3.784540259164393e-136,"5.236629904057683e-136",1.0,"1.0",29.219034413174576
"x0_181","SFG_L -- PIns_L","0.005396507112835688","0.005810390079288723",1.7418346780151394e-137,"9.105044907806411e-137",3.483669356030279e-137,"4.833240996637183e-137",1.0,"1.0",29.370237889345105
"x181_187","PIns_L -- PSIG_L","0.022719890549152404","0.024020580325537125",3.4429451230329935e-141,"1.8088569555021057e-140",6.885890246065987e-141,"9.630941087403104e-141",1.0,"1.0",29.910435697788984
"x30_74","AG_L -- Hippo_L","0.001573575704682043","0.0016407326946142986",4.6596016670610964e-144,"2.460554961942977e-143",9.319203334122193e-144,"1.3087347965829674e-143",1.0,"1.0",30.32842164865564
"x60_66","rostral_ACC_L -- dorsal_ACC_L","0.06699901322188638","0.0691260162095409",2.8977582439291537e-146,"1.5380409140854739e-145",5.795516487858307e-146,"8.149945061050746e-146",1.0,"1.0",30.649745838478474
"x6_80","MFG_L -- GP_L","0.007657434570640268","0.007894388900980326",1.987151903484382e-146,"1.0601557835599667e-145",3.974303806968764e-146,"5.604093242796554e-146",1.0,"1.0",30.67360194774513
"x26_78","SPG_L -- Put_L","0.03663510439118183","0.03731863423379298",5.715822244038859e-149,"3.0652207370881965e-148",1.1431644488077717e-148,"1.6163595690109887e-148",1.0,"1.0",31.04357235272702
"x4_12","SFG_pole_L -- IFG_orbitalis_L","0.004971025723709054","0.00498487872978195",2.408335486787244e-152,"1.2982433483462488e-151",4.816670973574488e-152,"6.829115695410404e-152",1.0,"1.0",31.53489672735752
"x24_70","PrCG_L -- Ins_L","0.009332806948526054","0.009290513001870825",6.151003700535792e-154,"3.333135513117563e-153",1.2302007401071583e-153,"1.7465812976830026e-153",1.0,"1.0",31.76673550109145
"x12_60","IFG_orbitalis_L -- rostral_ACC_L","0.0032445426891676093","0.0031984732778670803",4.4553593032815373e-156,"2.42699835731389e-155",8.910718606563075e-156,"1.2685823600815382e-155",1.0,"1.0",32.078257256097515
"x2_16","SFG_PFC_L -- LFOG_L","0.014694006540596603","0.014454393940391726",1.502225362335233e-156,"8.22647222231199e-156",3.004450724670466e-156,"4.2832045455012845e-156",1.0,"1.0",32.14699198964644
"x34_44","STG_L -- PHG_L","0.012601087214926896","0.01238145179649472",8.401348735818669e-157,"4.6252106072193204e-156",1.6802697471637339e-156,"2.3987299149165026e-156",1.0,"1.0",32.18373519402466
"x2_187","SFG_PFC_L -- PSIG_L","0.011358112888203648","0.011007474434987997",7.224590289441611e-160,"3.9986368714289136e-159",1.4449180578883223e-159,"2.0684511617073494e-159",1.0,"1.0",32.630106806217725
"x80_187","GP_L -- PSIG_L","0.008372201099270785","0.00810503250870946",4.1503038730353834e-160,"2.309443284189044e-159",8.300607746070767e-160,"1.1899070660918619e-159",1.0,"1.0",32.665167566214635
"x4_14","SFG_pole_L -- IFG_triangularis_L","0.0012978379275457525","0.0012235264633380643",3.9047003896978406e-166,"2.184521569371495e-165",7.809400779395681e-166,"1.1320349869292058e-165",1.0,"1.0",33.54340104422554
"x40_185","MTG_L_pole -- PSMG_L","0.03391739849473882","0.031794538889936906",1.9216436875897717e-167,"1.0809245742692466e-166",3.8432873751795434e-167,"5.5789655446154665e-167",1.0,"1.0",33.73416797212561
"x42_58","ITG_L -- LG_L","0.06842367843492897","0.06371635031219447",5.52716069825484e-169,"3.126017116226098e-168",1.105432139650968e-168,"1.6091733678463459e-168",1.0,"1.0",33.959049550254846
"x34_40","STG_L -- MTG_L_pole","0.03552632706500911","0.0329407569552932",5.538250505955346e-170,"3.1494996009141664e-169",1.1076501011910692e-169,"1.6146730348348684e-169",1.0,"1.0",34.10489642906071
"x2_10","SFG_PFC_L -- IFG_opercularis_L","0.03138033221768644","0.028655258333101435",1.4080015506950217e-173,"8.051279585466008e-173",2.8160031013900434e-173,"4.122437354934505e-173",1.0,"1.0",34.63005720873974
"x34_48","STG_L -- FuG_L","0.05047078854369882","0.0460156289962473",5.978639902836343e-174,"3.437717944130897e-173",1.1957279805672685e-173,"1.752943994174395e-173",1.0,"1.0",34.68444321728971
"x10_18","IFG_opercularis_L -- MFOG_L","0.00013916932746600773","0.00012670769331987774",2.7891931132247265e-174,"1.6127457386522859e-173",5.578386226449453e-174,"8.189545736702388e-174",1.0,"1.0",34.732859836331095
"x24_181","PrCG_L -- PIns_L","0.07828828051580035","0.07095578477618873",2.3265643493643618e-175,"1.3528056750517497e-174",4.6531286987287236e-175,"6.840892334068507e-175",1.0,"1.0",34.89064088417917
"x64_70","subgenual_ACC_L -- Ins_L","0.00016646317291574473","0.0001504148154741887",4.381270165942257e-176,"2.561929164830642e-175",8.762540331884514e-176,"1.2900752835704796e-175",1.0,"1.0",34.996736943279146
"x26_42","SPG_L -- ITG_L","0.024838107489818413","0.02234499065902876",3.8666877896650553e-177,"2.2738760581268933e-176",7.733375579330111e-177,"1.1401771687473883e-176",1.0,"1.0",35.151051810431895
"x14_66","IFG_triangularis_L -- dorsal_ACC_L","0.009687421588021031","0.008498797540274465",3.0697479939120896e-183,"1.8155366706851502e-182",6.139495987824179e-183,"9.103693907447029e-183",1.0,"1.0",36.04547199443284
"x8_60","MFG_DPFC_L -- rostral_ACC_L","0.002245433612591505","0.0019619495951006395",3.087966083090275e-184,"1.8368074114933532e-183",6.17593216618055e-184,"9.184037057466766e-184",1.0,"1.0",36.19198254746734
"x70_76","Ins_L -- Caud_L","0.006201170093082146","0.005378538654337677",4.684266901642646e-186,"2.8024371347977676e-185",9.368533803285291e-186,"1.3991966069841669e-185",1.0,"1.0",36.459385927147764
"x8_187","MFG_DPFC_L -- PSIG_L","0.014647679970765264","0.0125833812455789",1.9284539424089366e-188,"1.1604359479030518e-187",3.856907884817873e-188,"5.776989378851663e-188",1.0,"1.0",36.810480617934935
"x40_80","MTG_L_pole -- GP_L","0.009573091837819497","0.008195591719045296",2.6333272999402635e-189,"1.5938559973322647e-188",5.266654599880527e-189,"7.911447766148542e-189",1.0,"1.0",36.93787525692327
"x32_50","PrCu_L -- SOG_L","0.08735849855429406","0.07478704820469909",2.6094344573721342e-189,"1.5886850961059757e-188",5.2188689147442685e-189,"7.851060067965577e-189",1.0,"1.0",36.93845860154407
"x24_36","PrCG_L -- STG_L_pole","0.009725536344539022","0.008324389086783042",2.338690236247156e-189,"1.4322747896543235e-188",4.677380472494312e-189,"7.046708572098418e-189",1.0,"1.0",36.94546950517013
"x56_187","Cu_L -- PSIG_L","0.016915108295543546","0.014392716132545232",7.607781900583753e-191,"4.686937063752491e-190",1.5215563801167507e-190,"2.3023550488608728e-190",1.0,"1.0",37.16481905828214
"x48_181","FuG_L -- PIns_L","0.0271125448494621","0.022863428865637404",4.093185959560248e-193,"2.5367948911047044e-192",8.186371919120496e-193,"1.253386824894928e-192",1.0,"1.0",37.499797336446896
"x58_66","LG_L -- dorsal_ACC_L","0.01424754506410111","0.011985595529115971",9.927911934160122e-194,"6.189993284250437e-193",1.9855823868320243e-193,"3.0445596598091043e-193",1.0,"1.0",37.590700736563505
"x0_60","SFG_L -- rostral_ACC_L","0.006267848503835512","0.005248663179468626",6.7540479894771295e-195,"4.236630102490199e-194",1.3508095978954259e-194,"2.074314441872056e-194",1.0,"1.0",37.76328680897653
"x16_18","LFOG_L -- MFOG_L","0.019150277751833596","0.015895910603198657",3.765641913149992e-197,"2.3764874268964885e-196",7.531283826299984e-197,"1.1616808882593866e-196",1.0,"1.0",38.096902424990375
"x36_80","STG_L_pole -- GP_L","0.00858087814597785","0.007119536678017535",2.904799088164354e-197,"1.8444583167178567e-196",5.809598176328708e-197,"8.97452852611972e-197",1.0,"1.0",38.113602742487316
"x52_56","MOG_L -- Cu_L","0.05935166220405531","0.04899042591992907",1.3568044253846374e-198,"8.668472717735183e-198",2.7136088507692747e-198,"4.204468803212873e-198",1.0,"1.0",38.31083971151884
"x34_42","STG_L -- ITG_L","0.04438801174129301","0.03635685383644911",1.346001785798108e-200,"8.652868622987838e-200",2.692003571596216e-200,"4.189810070078322e-200",1.0,"1.0",38.608186104392566
"x14_80","IFG_triangularis_L -- GP_L","0.028839739684908525","0.02314089284827086",5.484671681455687e-206,"3.547896993941648e-205",1.0969343362911375e-205,"1.7201924819111018e-205",1.0,"1.0",39.41043464858025
"x24_26","PrCG_L -- SPG_L","0.07732893411875007","0.06169500438001143",1.6849427782425443e-207,"1.0968023745163731e-206",3.3698855564850886e-207,"5.316816388661687e-207",1.0,"1.0",39.63620122986535
"x2_14","SFG_PFC_L -- IFG_triangularis_L","0.120143196379534","0.09581001952729347",1.2783674504605169e-207,"8.374115893839463e-207",2.5567349009210337e-207,"4.040031484661481e-207",1.0,"1.0",39.6541142363501
"x16_70","LFOG_L -- Ins_L","0.04273535046898391","0.03388543861675358",3.834457673728909e-209,"2.5278112689868925e-208",7.668915347457818e-209,"1.2211272899413602e-208",1.0,"1.0",39.881745553300256
"x20_60","RG_L -- rostral_ACC_L","0.012544908109631138","0.009810749123124825",7.685879565571567e-213,"5.099285481004213e-212",1.5371759131143135e-212,"2.4628128019710753e-212",1.0,"1.0",40.43573244620511
"x64_185","subgenual_ACC_L -- PSMG_L","0.00030261554409001794","0.00023586456525221747",9.475874201683027e-214,"6.327438579833505e-213",1.8951748403366053e-213,"3.04581670768383e-213",1.0,"1.0",40.57219759450773
"x24_58","PrCG_L -- LG_L","0.0010108307041173303","0.0007807984079025739",3.431233867013733e-216,"2.306056527505983e-215",6.862467734027466e-216,"1.1080583626705813e-215",1.0,"1.0",40.93921454616185
"x16_72","LFOG_L -- Amyg_L","0.004288349376990553","0.0033047100024172897",7.902582436343615e-217,"5.345864589291269e-216",1.580516487268723e-216,"2.5599914934634248e-216",1.0,"1.0",41.03522373804301
"x4_18","SFG_pole_L -- MFOG_L","3.8456352112651135e-5","2.9443966608585717e-5",1.3410828215445578e-218,"9.131715265122482e-218",2.6821656430891156e-218,"4.364845032385589e-218",1.0,"1.0",41.30206530730983
"x36_185","STG_L_pole -- PSMG_L","0.04909451705195176","0.03758074996844928",1.166999030757833e-218,"7.998966866452697e-218",2.333998061515666e-218,"3.8042330608956135e-218",1.0,"1.0",41.31117517358816
"x60_62","rostral_ACC_L -- subcallosal_ACC_L","0.01542589972809819","0.011711241907152167",6.353480954488989e-221,"4.383901858597402e-220",1.2706961908977977e-220,"2.08096607211902e-220",1.0,"1.0",41.653121406681365
"x22_46","PoCG_L -- ENT_L","3.908454344026224e-6","2.96092419811945e-6",1.6311625194576653e-221,"1.1330558440528078e-220",3.2623250389153306e-221,"5.351040277777127e-221",1.0,"1.0",41.74243253424744
"x50_187","SOG_L -- PSIG_L","0.034413746804252736","0.026048335182732196",9.433326342317476e-222,"6.596954570472018e-221",1.8866652684634951e-221,"3.099521512475742e-221",1.0,"1.0",41.77841768326198
"x48_80","FuG_L -- GP_L","0.01313786840419506","0.009922720028003333",2.3726349735453633e-222,"1.670528705863572e-221",4.7452699470907266e-222,"7.820628017896341e-222",1.0,"1.0",41.869152449701744
"x48_187","FuG_L -- PSIG_L","0.03447094079275243","0.02594454098630802",2.5743899532822726e-223,"1.8249956175665426e-222",5.148779906564545e-223,"8.499182142415158e-223",1.0,"1.0",42.015268665356274
"x32_78","PrCu_L -- Put_L","0.01815260762109701","0.013655264142317299",1.8310538811218834e-223,"1.3069936323869995e-222",3.662107762243767e-223,"6.064450454275677e-223",1.0,"1.0",42.037696931914454
"x10_80","IFG_opercularis_L -- GP_L","0.021118671724920053","0.015618562564933849",3.2883352699296084e-228,"2.363490975261906e-227",6.576670539859217e-228,"1.105008767654917e-227",1.0,"1.0",42.758802886305915
"x18_66","MFOG_L -- dorsal_ACC_L","0.0008904610564523561","0.0006535513639670419",2.3549070643400467e-230,"1.7044257423719917e-229",4.7098141286800935e-230,"7.965126835267805e-230",1.0,"1.0",43.08590359259388
"x10_82","IFG_opercularis_L -- Thal_L","0.028057204298582175","0.020572863306068823",1.2663708825691755e-230,"9.23023847506406e-230",2.532741765138351e-230,"4.290323611977403e-230",1.0,"1.0",43.12704023752182
"x6_32","MFG_L -- PrCu_L","0.003638003256509952","0.0026198546844778082",9.439611189367172e-236,"6.92907629857803e-235",1.8879222378734345e-235,"3.2191095818764494e-235",1.0,"1.0",43.912269233262066
"x62_66","subcallosal_ACC_L -- dorsal_ACC_L","0.010089201568061082","0.007191658153438715",1.0969932950477721e-238,"8.109914716960316e-238",2.1939865900955442e-238,"3.772053356725728e-238",1.0,"1.0",44.36370034129045
"x28_82","SMG_L -- Thal_L","0.15598979943645022","0.11113018942986529",7.646414236690793e-239,"5.693553046744583e-238",1.5292828473381586e-238,"2.6336235390931683e-238",1.0,"1.0",44.3878536069036
"x40_42","MTG_L_pole -- ITG_L","0.06661275810822936","0.04721002820221041",2.413270003913748e-240,"1.809952502935311e-239",4.826540007827496e-240,"8.339680981805439e-240",1.0,"1.0",44.61934145550693
"x60_68","rostral_ACC_L -- PCC_L","0.06674359058610521","0.04676398153326821",1.1454219871778002e-243,"8.653370487073162e-243",2.2908439743556005e-243,"3.9715636741340814e-243",1.0,"1.0",45.1334036473593
"x26_64","SPG_L -- subgenual_ACC_L","0.0006975049567489273","0.00048646497769761057",5.2157161885633264e-245,"3.9693134229140023e-244",1.0431432377126653e-244,"1.814543279046401e-244",1.0,"1.0",45.34148281389586
