"predictor","real_mean","perm_mean","real_std","perm_std","real_vs_perm_right_p","real_vs_perm_both_p","real_vs_perm_left_p","real_vs_perm_t","real_vs_perm_right_padj","real_vs_perm_both_padj","real_vs_perm_left_padj"
"PrCG_L_to_SFG_L",-0.11905032438814572,-0.0021273309678588983,0.07359282341264652,0.2486003452837222,1.0,1.5636650264827974e-42,7.818325132413987e-43,-14.337156241998036,"1.0","4.584683576231432e-42","3.853317386689751e-42"
"SPG_L_to_SFG_L",0.2012067438252825,-0.004211616314372803,0.08403372540259132,0.1682308008428426,2.827394276911387e-177,5.654788553822774e-177,1.0,35.170956805636315,"9.754510255344284e-175","4.1805043951475507e-175","1.0"
"SMG_L_to_SFG_L",-0.01567763250986453,0.0013141249895645345,0.005591895079091866,0.024109135536672814,1.0,1.4879714534409842e-85,7.439857267204921e-86,-21.653228445344624,"1.0","1.2623364379601792e-84","1.040574631291499e-84"
"AG_L_to_SFG_L",-0.011514580176052796,8.852245639539912e-5,0.016612389248257982,0.06342470292998263,0.9999999850401071,2.991978576541554e-8,1.495989288270777e-8,-5.586189589514113,"1.0","4.1455124855696224e-8","3.5109952683905995e-8"
"PrCu_L_to_SFG_L",0.03570238504127851,0.001759036274896228,0.01890985027769417,0.059864859042716205,3.8944357987184797e-59,7.788871597436959e-59,1.0,17.29682228017394,"3.951706913405516e-58","3.277025245263111e-58","1.0"
"STG_L_to_SFG_L",-0.00033896613115449477,0.00038896395409477355,0.001797749854678688,0.005306502555265572,0.9999815193199588,3.696136008241687e-5,1.8480680041208433e-5,-4.144377772492344,"1.0","4.648239086913908e-5","3.94381522528881e-5"
"STG_L_pole_to_SFG_L",-0.003900594665028309,0.0007872590288935094,0.00292550580037118,0.009828179201795127,1.0,1.7985338859698785e-43,8.992669429849393e-44,-14.517432824678481,"1.0","5.364503089276151e-43","4.562457284261824e-43"
"MTG_L_to_SFG_L",0.0013709431809393244,1.5056884774737265e-5,0.0011856290357126439,0.0031166316335334097,2.9598407444676227e-35,5.919681488935245e-35,1.0,12.822555340264636,"1.802020688543523e-34","1.4587786526304712e-34","1.0"
"MTG_L_pole_to_SFG_L",8.371181990952151e-5,3.2251624051492766e-5,0.00025284921558683206,0.0008200349534875451,0.029474954785285234,0.05894990957057047,0.9705250452147147,1.8907274424852538,"0.07588701045465228","0.06539459421815695","1.0"
"ITG_L_to_SFG_L",-0.0002811739125944387,-5.1857254474051127e-5,0.0026938853387627453,0.01020757868257976,0.757052335327843,0.485895329344314,0.242947664672157,-0.697111301629225,"1.0","0.5064467934253425","0.44982259916937833"
"PHG_L_to_SFG_L",0.00016419521964462634,3.177563628716335e-5,0.00022720381351941,0.0008251807336054576,5.268725122440409e-7,1.0537450244880818e-6,0.9999994731274877,4.911819497393332,"1.7148209124923971e-6","1.4018330338626797e-6","1.0"
"ENT_L_to_SFG_L",-7.093020130329375e-5,4.213886510393621e-6,4.558389277603351e-5,0.0001391337984181299,1.0,1.0012225474034083e-52,5.006112737017041e-53,-16.225180767746746,"1.0","3.754584552762781e-52","3.1983498042053323e-52"
"FuG_L_to_SFG_L",-0.000781555763408187,0.0002200345541868177,0.0017781392863854184,0.006856220453043902,0.9999965150757955,6.9698484089431305e-6,3.4849242044715653e-6,-4.518565560720602,"1.0","8.99475449283808e-6","7.593466424480148e-6"
"SOG_L_to_SFG_L",0.030857248227757275,0.0009125036651447093,0.018288443723951903,0.04543939287346946,2.5155653268003805e-73,5.031130653600761e-73,1.0,19.663977058625772,"3.566589196216978e-72","2.9926553025728665e-72","1.0"
"MOG_L_to_SFG_L",0.02664266284406798,-0.0009360994462678662,0.022195946872221615,0.05625461498006538,5.223173363482485e-44,1.044634672696497e-43,1.0,14.562495899417959,"3.861417450860266e-43","3.1799908418849247e-43","1.0"
"IOG_L_to_SFG_L",-0.003839603870834077,0.00013095533456661284,0.0033924934058319313,0.0131477361240417,1.0,1.5293692530895134e-19,7.646846265447567e-20,-9.233258793099438,"1.0","2.705807140081447e-19","2.2294326435882343e-19"
"Cu_L_to_SFG_L",0.010621628631662602,0.0003306024845084057,0.005803621580045001,0.01448952825090647,1.0403361032006787e-81,2.0806722064013574e-81,1.0,21.003268298326834,"1.889031345285443e-80","1.560504154801018e-80","1.0"
"LG_L_to_SFG_L",0.0010992845780586817,-1.7375591905570936e-5,0.0008806071269351003,0.00302092550297504,1.0225309311920667e-27,2.0450618623841334e-27,1.0,11.178054000755456,"5.1625342135794585e-27","4.174830429127373e-27","1.0"
"rostral_ACC_L_to_SFG_L",0.004041598969298925,-0.00261215231519167,0.006141955746952116,0.02573497915826533,3.1499363577069497e-15,6.2998727154138994e-15,0.9999999999999969,7.920000791288133,"1.2539169731641126e-14","1.02200129474191e-14","1.0"
"subcallosal_ACC_L_to_SFG_L",0.001202284572924048,3.7114217962065894e-5,0.0007406937884813756,0.0017195562960464587,5.999889922088523e-75,1.1999779844177046e-74,1.0,19.92607224382571,"9.268486670688987e-74","7.527134629529238e-74","1.0"
"subgenual_ACC_L_to_SFG_L",6.0809808581565344e-5,-8.342766464823676e-6,0.00010999279816535212,0.00035605887957241753,2.0381117173641186e-9,4.076223434728237e-9,0.9999999979618883,5.93384850004187,"6.938965879841654e-9","5.7244114721081755e-9","1.0"
"dorsal_ACC_L_to_SFG_L",0.013956306373532443,-0.011623164005938023,0.05306103633035507,0.1798153525473542,9.063822223772572e-6,1.8127644447545144e-5,0.9999909361777762,4.307662079770064,"2.8171339344157993e-5","2.307762854023275e-5","1.0"
"PCC_L_to_SFG_L",0.005612725526458921,-0.0031745497989859265,0.015518012010005437,0.05723393128613997,1.3694702583772199e-6,2.7389405167544397e-6,0.9999986305297417,4.716602108506766,"4.388240611208738e-6","3.588358778279551e-6","1.0"
"Ins_L_to_SFG_L",0.0005423601793923156,0.0007261815052687058,0.0014732718660400588,0.0063693249085858125,0.8113522153209884,0.3772955693580232,0.1886477846790116,-0.8832835934116893,"1.0","0.3972542363026999","0.35180262548248115"
"Amyg_L_to_SFG_L",-0.0006667581837467972,-2.7164287643012788e-5,0.00032532585172776227,0.0009236964293648053,1.0,2.394156095925937e-81,1.1970780479629684e-81,-20.993656749511455,"1.0","1.7699653994881033e-80","1.4927419031827379e-80"
"Hippo_L_to_SFG_L",-7.810452511872477e-5,8.835852058152644e-5,0.0003468403810198139,0.0012311728307497387,0.9999802376328302,3.9524734339668266e-5,1.9762367169834133e-5,-4.128719248015014,"1.0","4.9645752477617295e-5","4.208652267649862e-5"
"Caud_L_to_SFG_L",0.0036670956610147265,0.00023620652670412732,0.006340944042988199,0.02458359000244945,9.892144104799643e-6,1.9784288209599285e-5,0.9999901078558953,4.287912882727697,"3.0653799845711466e-5","2.5094042030557915e-5","1.0"
"Put_L_to_SFG_L",-0.02596428200562741,0.006138935519910566,0.07002931608065628,0.2228457394246237,0.9999954135315594,9.172936881126576e-6,4.586468440563288e-6,-4.458860504117748,"1.0","1.1779143513605466e-5","9.930951539713395e-6"
"GP_L_to_SFG_L",0.016244590935945574,0.0013363190451026864,0.012265491303820956,0.032340535002310156,2.1871874538980386e-39,4.374374907796077e-39,1.0,13.662387374440591,"1.441871983939153e-38","1.1729217693183783e-38","1.0"
"Thal_L_to_SFG_L",0.07675900823218762,0.0026653100125597676,0.09433251263486027,0.2569974288896987,3.673111842310241e-17,7.346223684620482e-17,1.0,8.49087977648651,"1.5329317567706047e-16","1.2343086872698376e-16","1.0"
"PIns_L_to_SFG_L",0.005882060371005772,0.0016307207151953734,0.005513046092395918,0.012875459745150516,3.475197826977354e-21,6.950395653954708e-21,1.0,9.586983875859097,"1.5706680135028653e-20","1.253250784293227e-20","1.0"
"PSTG_L_to_SFG_L",-0.0028402718784545492,0.0001759861219031477,0.00102471344986979,0.0037016858552169052,1.0,2.19323517581466e-105,1.09661758790733e-105,-24.68005016905961,"1.0","2.910254367907914e-104","2.2699984069681728e-104"
"PSMG_L_to_SFG_L",-0.00818444785316238,0.00013764852179304926,0.008067360533480004,0.03127519214936845,0.9999999999999992,1.5948177861840603e-15,7.974088930920301e-16,-8.099809360396415,"1.0","2.6200577915880987e-15","2.200848544934003e-15"
"PSIG_L_to_SFG_L",-0.001962461108760419,8.346828752571693e-5,0.002644448146329172,0.010308250562157307,0.9999999993740325,1.2519348739273433e-9,6.259674369636717e-10,-6.131501871772609,"1.0","1.7847831880369152e-9","1.5172747008370027e-9"
"SFG_pole_L_to_SFG_PFC_L",0.00790128297728434,-0.0009531261756747767,0.011674996822572229,0.038468394458055756,5.2918056398149305e-12,1.0583611279629861e-11,0.9999999999947082,6.879480358046137,"1.9083689328252448e-11","1.5898458163159518e-11","1.0"
"MFG_L_to_SFG_PFC_L",0.025134395234686906,0.0007681581941192522,0.03353873244677371,0.10345360771890044,1.7917537750139785e-12,3.583507550027957e-12,0.9999999999982083,7.039462583169086,"6.576117578508751e-12","5.438314243810756e-12","1.0"
"MFG_DPFC_L_to_SFG_PFC_L",-0.12436988076322607,-0.0074402373931665,0.05615765922509209,0.14684626727656794,1.0,2.8839889994092894e-95,1.4419944997046447e-95,-23.150384498527668,"1.0","2.87012366768136e-94","2.2960989341450883e-94"
"IFG_opercularis_L_to_SFG_PFC_L",0.019388814463662078,0.009470082990592708,0.016879254754048327,0.05885050553165239,9.484698501574265e-8,1.896939700314853e-7,0.9999999051530151,5.246065521012116,"3.136314041255388e-7","2.573175084961826e-7","1.0"
"IFG_orbitalis_L_to_SFG_PFC_L",0.038248439969661215,0.010183799304229794,0.036251437786613515,0.11858073593958006,4.778347243898175e-13,9.55669448779635e-13,0.9999999999995222,7.230531557430706,"1.7789889918829535e-12","1.4610308411919086e-12","1.0"
"IFG_triangularis_L_to_SFG_PFC_L",0.039481058319733454,0.03416788338172798,0.05849532173562596,0.1973090322375101,0.20450914145332488,0.40901828290664977,0.7954908585466751,0.8259700628520174,"0.49263597119973385","0.42968249009307413","1.0"
"LFOG_L_to_SFG_PFC_L",0.024960915489439198,0.0015058053992292918,0.014604226670524476,0.043401072641371774,2.3299519531233845e-53,4.659903906246769e-53,1.0,16.284454299832625,"2.1531252423952706e-52","1.7929370048198535e-52","1.0"
"MFOG_L_to_SFG_PFC_L",0.007762018114498644,-0.00043919410503127747,0.004815633288835524,0.01159138726148781,1.259485816891969e-80,2.518971633783938e-80,1.0,20.832223717574596,"2.2475307249710136e-79","1.8360110147650533e-79","1.0"
"RG_L_to_SFG_PFC_L",0.035586872905458956,-0.017766399262681695,0.045313154255579455,0.1809603451119474,3.0793730111141786e-19,6.158746022228357e-19,1.0,9.070182463078796,"1.350487740043718e-18","1.0731148372064561e-18","1.0"
"PoCG_L_to_SFG_PFC_L",-0.005937784243540419,-5.233681834795986e-5,0.004266779477228519,0.013890696954601092,1.0,3.103945531104744e-35,1.551972765552372e-35,-12.880748755043589,"1.0","7.685606757639738e-35","6.450971133922511e-35"
"PrCG_L_to_SFG_PFC_L",-0.0019958559458082385,0.00035826271978816677,0.004275132163009457,0.015202201123540171,0.9999988447390822,2.3105218356917767e-6,1.1552609178458884e-6,-4.751882325641799,"1.0","3.0424810431819194e-6","2.565869205945267e-6"
"SPG_L_to_SFG_PFC_L",-0.005065619137096903,0.0005186143167640334,0.00473397973183014,0.019525816004625125,1.0,4.58321018119725e-18,2.291605090598625e-18,-8.830863415601364,"1.0","7.86670404235349e-18","6.5519648308551845e-18"
"SMG_L_to_SFG_PFC_L",-0.0036841322205323655,0.00037421064032411354,0.0022299856256163286,0.009854856406568474,1.0,2.3287815811858153e-34,1.1643907905929077e-34,-12.698476754370061,"1.0","5.6053231082030664e-34","4.7260567382888606e-34"
"AG_L_to_SFG_PFC_L",-0.0024810309942285605,0.00022538797281521677,0.0024656018014228365,0.010717534257648344,0.99999999999999,1.9938866871016676e-14,9.969433435508338e-15,-7.766474317611162,"1.0","3.174881109461886e-14","2.6870738556643567e-14"
"PrCu_L_to_SFG_PFC_L",-0.002860621565211077,0.0004683428537263785,0.002811175222723,0.013018752093015588,0.999999999999996,7.975842300490208e-15,3.987921150245104e-15,-7.888775742104567,"1.0","1.2858250437706176e-14","1.083332910893355e-14"
"STG_L_to_SFG_PFC_L",0.002629313328369515,0.0024038066972384645,0.009615133851542789,0.03312340629117958,0.4190205491284927,0.8380410982569854,0.5809794508715074,0.204453080895773,"0.9723907362062554","0.8553969789901182","1.0"
"STG_L_pole_to_SFG_PFC_L",-0.0010243091169579712,0.0005804958670212604,0.002708262352792509,0.009944816931422703,0.9999995088671015,9.822657968936893e-7,4.911328984468447e-7,-4.925905022819889,"1.0","1.3084235518468062e-6","1.1050490215054005e-6"
"MTG_L_to_SFG_PFC_L",0.001652102650942206,0.0017977323398113115,0.005515030838386065,0.017178682929940146,0.6000059280941862,0.7999881438116276,0.3999940719058138,-0.25342993208117937,"1.0","0.8173620225518605","0.7288624373635868"
"MTG_L_pole_to_SFG_PFC_L",-0.0006588302321175204,0.00028712552396838176,0.0012882423823445557,0.005420950348544357,0.999999938276091,1.23447817942236e-7,6.1723908971118e-8,-5.3268915320664645,"1.0","1.6878268371230415e-7","1.4323821924911912e-7"
"ITG_L_to_SFG_PFC_L",-0.004991907804911423,0.00032794753705364356,0.0025520123097682508,0.011524792743138244,1.0,2.585985626906198e-41,1.292992813453099e-41,-14.101058315566869,"1.0","7.253374319371043e-41","6.138750284054851e-41"
"PHG_L_to_SFG_PFC_L",-0.00024787426815267496,8.443786138723365e-5,0.000376079098011405,0.0017230925960133611,0.9999999986476664,2.7046670812601904e-9,1.3523335406300952e-9,-6.003178790333306,"1.0","3.8242218976834654e-9","3.2474830964086976e-9"
"ENT_L_to_SFG_PFC_L",0.0,0.0,0.0,0.0,NaN,1.0,NaN,NaN,"1.0","1.0","1.0"
"FuG_L_to_SFG_PFC_L",0.007939598175122731,0.0038985075546414203,0.0088631316793494,0.03216684402812568,7.434775445062041e-5,0.00014869550890124082,0.9999256522455493,3.8078961675428307,"0.00022112047659882795","0.00018299625649558174","1.0"
"SOG_L_to_SFG_PFC_L",0.0004600637412779874,0.0003987602389672985,0.0013475824658311555,0.006258283249661726,0.38046419823806954,0.7609283964761391,0.6195358017619305,0.30434506917618814,"0.8868928945414459","0.7789919785883322","1.0"
"MOG_L_to_SFG_PFC_L",-0.0029430376494850347,0.0005309847518092948,0.00217136978065786,0.008773947632764937,1.0,5.820624426857629e-32,2.9103122134288147e-32,-12.18922924227338,"1.0","1.335775228779966e-31","1.119766966876886e-31"
"IOG_L_to_SFG_PFC_L",-0.006209772261586584,0.0010141668830601375,0.002781871807250538,0.010934160848364414,1.0,4.2805663232847686e-76,2.1402831616423843e-76,-20.15869139114452,"1.0","2.768991340374835e-75","2.283704198247286e-75"
"Cu_L_to_SFG_PFC_L",-0.002020492542082316,0.00017755051927502967,0.0016186081829578493,0.005538775553679594,1.0,1.3648594807239868e-31,6.824297403619934e-32,-12.109251859028522,"1.0","3.0910931346812394e-31","2.596745519392144e-31"
"LG_L_to_SFG_PFC_L",-0.007767295146148897,0.0012115176735519471,0.004500191522546494,0.02384131065629338,1.0,1.303336056250881e-29,6.516680281254406e-30,-11.67461968543163,"1.0","2.827993329600969e-29","2.350092017804289e-29"
"rostral_ACC_L_to_SFG_PFC_L",0.02029199468564286,-0.011638071762339577,0.027222204340102737,0.10692009040609468,2.3618320085478295e-19,4.723664017095659e-19,1.0,9.101424270695277,"1.0446564653192323e-18","8.258432867726364e-19","1.0"
"subcallosal_ACC_L_to_SFG_PFC_L",0.00014982612179931373,-4.68965144756317e-5,0.0004243663177547957,0.0017853416572089428,0.00035825006764856883,0.0007165001352971377,0.9996417499323514,3.3937533334104297,"0.0010158597808664896","0.0008523880919914224","1.0"
"subgenual_ACC_L_to_SFG_PFC_L",2.1827667442410347e-5,-3.6407731602300916e-5,0.00029117036117571053,0.0010145608610798785,0.04000626194117758,0.08001252388235516,0.9599937380588224,1.7523959068644637,"0.1019864066727064","0.08772559557016693","1.0"
"dorsal_ACC_L_to_SFG_PFC_L",0.003782561470950317,-0.007980868363111532,0.03261742512602427,0.1309019786069307,0.0030212371918989143,0.0060424743837978285,0.996978762808101,2.751345031239901,"0.008272435168294647","0.006995482088625002","1.0"
"PCC_L_to_SFG_PFC_L",0.01159392001605982,-0.000979192528206748,0.021050683768013542,0.0882413385216371,6.304882606579297e-6,1.2609765213158594e-5,0.9999936951173934,4.388797519985028,"1.9774404538816885e-5","1.6152360143093e-5","1.0"
"Ins_L_to_SFG_PFC_L",0.04798619478254641,0.016916065091262224,0.03552018504876488,0.12269442144710804,5.352572706445102e-15,1.0705145412890204e-14,0.9999999999999947,7.849669115733606,"2.1064307038671787e-14","1.7204697985002115e-14","1.0"
"Amyg_L_to_SFG_PFC_L",-0.0007632022656344526,1.2158150398488988e-5,0.00042373451952801527,0.001131847992432145,1.0,5.173209085531654e-78,2.586604542765827e-78,-20.46513674396642,"1.0","3.569514269016841e-77","2.909930110611555e-77"
"Hippo_L_to_SFG_PFC_L",-0.001569791768293046,0.0004337431105731681,0.0012677037910770596,0.00620090960925183,1.0,2.094669846397581e-22,1.0473349231987905e-22,-9.975345752697894,"1.0","3.927505961995464e-22","3.272095420976998e-22"
"Caud_L_to_SFG_PFC_L",-0.03693845770861548,0.003581661424998502,0.022909953945025537,0.07838723888088633,1.0,4.8726165062853256e-49,2.4363082531426628e-49,-15.558445514961006,"1.0","1.6589335802649053e-48","1.4327153647742363e-48"
"Put_L_to_SFG_PFC_L",-0.016188010315556587,0.013050052954968937,0.05304598595789713,0.1974150628164628,0.9999956441308839,8.711738232216692e-6,4.355869116108346e-6,-4.470127520974283,"1.0","1.1214737649681935e-5","9.47127003187424e-6"
"GP_L_to_SFG_PFC_L",-0.03340762174766246,0.0010756138468335094,0.02315538038080986,0.08879887329056622,1.0,2.2190307545363218e-30,1.1095153772681609e-30,-11.84480168556037,"1.0","4.8762140784396886e-30","4.086649165382728e-30"
"Thal_L_to_SFG_PFC_L",-0.00339495255545118,0.013367940387469609,0.03120812869420396,0.10183110161022926,0.9999995514250466,8.971499066452428e-7,4.485749533226214e-7,-4.944027837089666,"1.0","1.1965852491982297e-6","1.011492541805911e-6"
"PIns_L_to_SFG_PFC_L",0.009757792038501278,0.004856376291345635,0.015307134908015692,0.04497283221371323,0.0006203652569998328,0.0012407305139996655,0.9993796347430002,3.238607595140627,"0.0017447772853120297","0.0014642600706837557","1.0"
"PSTG_L_to_SFG_PFC_L",-0.00043289486517576867,0.0003278420748934055,0.001417169384797433,0.004486789202175416,0.9999997598649566,4.802700868788094e-7,2.401350434394047e-7,-5.067406870021663,"1.0","6.430524449153528e-7","5.438507001308181e-7"
"PSMG_L_to_SFG_PFC_L",0.008401622785301465,0.005374543908096652,0.015733737767239724,0.048473673316087346,0.030012816958152038,0.060025633916304076,0.969987183041848,1.8827427316560565,"0.07708006340369072","0.06644548781109595","1.0"
"PSIG_L_to_SFG_PFC_L",0.009941599697987252,0.002690150847027619,0.008666412261092793,0.02780203458337611,3.360489878221502e-15,6.720979756443004e-15,0.9999999999999967,7.911446155384178,"1.3326080551568026e-14","1.0869084449872671e-14","1.0"
"MFG_L_to_SFG_pole_L",-0.00037546324313512546,1.3241261637632767e-6,0.0002703508173054587,0.0010173400024730064,1.0,1.8592550905830224e-28,9.296275452915112e-29,-11.415599355815338,"1.0","3.9033042976742963e-28","3.2500669219809965e-28"
"MFG_DPFC_L_to_SFG_pole_L",-0.004176681268062613,0.00011079733992377103,0.002897353080290626,0.010328598591924504,1.0,4.655076664060476e-34,2.327538332030238e-34,-12.635403424527196,"1.0","1.1101392505305515e-33","9.337217727330607e-34"
"IFG_opercularis_L_to_SFG_pole_L",-6.893259623779641e-5,7.472917119574116e-5,0.00021081765150250605,0.000741120375645741,0.9999999986148104,2.7703792442789164e-9,1.3851896221394582e-9,-5.999140887687128,"1.0","3.9064611959518775e-9","3.3110190737051717e-9"
"IFG_orbitalis_L_to_SFG_pole_L",0.002447028210273129,0.001188525877242893,0.0033909941179244216,0.011626342483411664,0.0003741509078866252,0.0007483018157732504,0.9996258490921134,3.381702975806587,"0.00105804969853185","0.0008891990577787763","1.0"
"IFG_triangularis_L_to_SFG_pole_L",0.0005089606982605212,0.0003216014164117179,0.0007739678132671804,0.0025410032473345574,0.011096427254454444,0.02219285450890889,0.9889035727455455,2.290622194866432,"0.029600005691650385","0.025213616264237872","1.0"
"LFOG_L_to_SFG_pole_L",0.0005604641891027361,5.694955841136998e-5,0.0003609379188285839,0.0012038915449326506,1.325020768202182e-35,2.650041536404364e-35,1.0,12.89497114897112,"8.11477216029147e-35","6.577441223449681e-35","1.0"
"MFOG_L_to_SFG_pole_L",2.7882735451257205e-5,6.979057129192074e-6,2.1322088874302252e-5,8.091984072644746e-5,1.3736034681990588e-15,2.7472069363981176e-15,0.9999999999999987,8.02903923167914,"5.553435896820414e-15","4.498986042993753e-15","1.0"
"RG_L_to_SFG_pole_L",-0.0007120541035478257,-0.0001980116157368746,0.0019367457330154594,0.0068339141604883144,0.9893941578567732,0.021211684286453637,0.010605842143226818,-2.3078388991306555,"1.0","0.02412537718294452","0.020988616860879074"
"PoCG_L_to_SFG_pole_L",-0.0004956441515137283,3.416602430677118e-6,0.00022925487669301313,0.0006182849786885549,1.0,3.404401959742336e-100,1.702200979871168e-100,-23.898624992215744,"1.0","3.829952204710128e-99","3.0908386213450157e-99"
"PrCG_L_to_SFG_pole_L",-0.0005528354296112576,2.4253135265602674e-5,0.0002715105506800193,0.0008019851981915037,1.0,1.795177637061679e-84,8.975888185308395e-85,-21.484365375245048,"1.0","1.4629990979203446e-83","1.2064992560771674e-83"
"SPG_L_to_SFG_pole_L",-2.049451677777149e-5,-6.908860584209382e-6,0.00018119337534139147,0.0006129660016896845,0.7523402629077849,0.49531947418443034,0.24765973709221517,-0.6821227198501559,"1.0","0.5157501567212127","0.4577282640900763"
"SMG_L_to_SFG_pole_L",-0.00015102622517476248,-8.791122015288245e-6,0.00011077718988979668,0.0003953295496140581,1.0,2.2681545976405298e-26,1.1340772988202649e-26,-10.935754686511665,"1.0","4.5319305184516375e-26","3.810941572334332e-26"
"AG_L_to_SFG_pole_L",-0.0002940886115449672,1.3800902431549913e-5,0.0001365934685664903,0.00048264737192772636,1.0,5.071615772373565e-72,2.5358078861867824e-72,-19.501112712045483,"1.0","2.9656058329981017e-71","2.5481176332071064e-71"
"PrCu_L_to_SFG_pole_L",-0.00018211637305068362,5.297204517241167e-6,0.00013251745601881604,0.0004546626669302044,1.0,3.58820139411405e-34,1.794100697057025e-34,-12.659134715053868,"1.0","8.576878621034739e-34","7.225269344179069e-34"
"STG_L_to_SFG_pole_L",-0.000817089570113141,-3.5448126147025094e-5,0.0005147676663166494,0.0018348710833643875,1.0,6.194913238111709e-36,3.0974566190558545e-36,-13.025208799128754,"1.0","1.5676614184463617e-35","1.319287078486753e-35"
"STG_L_pole_to_SFG_pole_L",-0.00018707518392174291,1.5646542510344843e-5,0.0001981807621800764,0.0006495202769823624,1.0,1.5497531965972484e-20,7.748765982986242e-21,-9.49625824735752,"1.0","2.7798865831510433e-20","2.304589882870908e-20"
"MTG_L_to_SFG_pole_L",-0.0005639945339546262,-1.4915793371518342e-6,0.00030307920835316305,0.0009641598299910065,1.0,3.835710503270663e-61,1.9178552516353314e-61,-17.69232303686121,"1.0","1.7723037370022928e-60","1.5037728677595213e-60"
"MTG_L_pole_to_SFG_pole_L",-0.00034184509562975755,-4.966251374638507e-8,0.00018810572690713083,0.0006451843332215904,1.0,3.628668165998581e-52,1.8143340829992903e-52,-16.125104503524526,"1.0","1.3224195604959615e-51","1.131226371026666e-51"
"ITG_L_to_SFG_pole_L",-0.0003836139263225628,1.0066731728487975e-5,0.0001553002639770128,0.0005937967044304156,1.0,4.1139979137231263e-76,2.0569989568615632e-76,-20.16145433902605,"1.0","2.677979774027318e-75","2.217702000366373e-75"
"PHG_L_to_SFG_pole_L",-8.422050815436457e-6,2.3393609208748276e-6,8.198619312126996e-6,4.967062556617299e-5,0.9999999999868284,2.6343110264893416e-11,1.3171555132446708e-11,-6.742211762997953,"1.0","3.883920103157363e-11","3.308873680117073e-11"
"ENT_L_to_SFG_pole_L",0.0,0.0,0.0,0.0,NaN,1.0,NaN,NaN,"1.0","1.0","1.0"
"FuG_L_to_SFG_pole_L",-0.0003036746457286721,1.524334818397302e-5,0.00016843145250816812,0.00071912239207848,1.0,1.5232556119750513e-38,7.616278059875257e-39,-13.55428358364188,"1.0","4.0321472081692536e-38","3.368738372637133e-38"
"SOG_L_to_SFG_pole_L",-0.0003028231140362091,5.7682229379373425e-6,0.00015986468683797732,0.0005236486088265119,1.0,1.8248254146814807e-62,9.124127073407404e-63,-17.916947649953794,"1.0","8.784624670675966e-62","7.55477721678133e-62"
"MOG_L_to_SFG_pole_L",-0.00043763502984914076,8.266911248804438e-6,0.00018088811069121328,0.0006584124361707225,1.0,3.044633636289008e-79,1.522316818144504e-79,-20.660742328918765,"1.0","2.1583532969583038e-78","1.7904521667949565e-78"
"IOG_L_to_SFG_pole_L",-0.0005457247042820252,2.269983566835528e-5,0.0002327480840442051,0.0007024860420504295,1.0,2.926237083291612e-103,1.463118541645806e-103,-24.36089604926013,"1.0","3.648982386996167e-102","2.8572220577422815e-102"
"Cu_L_to_SFG_pole_L",-0.00044011026048512307,-4.225896192841067e-6,0.0002509621358443958,0.0008078099875516466,1.0,6.401474135078446e-53,3.200737067539223e-53,-16.259860271606275,"1.0","2.4358550477228647e-52","2.096685357533605e-52"
"LG_L_to_SFG_pole_L",-0.0004946560688655292,1.3313374693368823e-5,0.000268147307205043,0.0010731277159906055,1.0,1.4117035771513581e-43,7.058517885756791e-44,-14.537530477950241,"1.0","4.247422099859464e-43","3.6166168375040976e-43"
"rostral_ACC_L_to_SFG_pole_L",-0.0032947208481300546,-2.406976195256101e-5,0.0015035313286422896,0.004836126533823947,1.0,2.298373689694205e-78,1.1491868448471026e-78,-20.5212350164602,"1.0","1.5965213213647668e-77","1.3070421806777487e-77"
"subcallosal_ACC_L_to_SFG_pole_L",-3.3069328684110336e-5,-3.9830885665720135e-6,2.4520085783978536e-5,9.096462973825016e-5,1.0,1.2658379095557645e-21,6.329189547778823e-22,-9.777401407208329,"1.0","2.3106565015700463e-21","1.9098283329303446e-21"
"subgenual_ACC_L_to_SFG_pole_L",2.3646964138797293e-5,8.080486346359489e-6,1.69953433114146e-5,5.763163874713946e-5,8.627656262475161e-17,1.7255312524950321e-16,0.9999999999999999,8.38391939366254,"3.5718496926647163e-16","2.885177457725942e-16","1.0"
"dorsal_ACC_L_to_SFG_pole_L",-0.0007258803217928591,2.408812380057406e-5,0.0004537747168628865,0.0015085821268271701,1.0,5.8091914677290615e-46,2.9045957338645307e-46,-14.988756431770064,"1.0","1.8672401146271984e-45","1.582240307657784e-45"
"PCC_L_to_SFG_pole_L",-0.00015585529042566167,2.007994972900875e-5,0.0002235714424494888,0.0007768290789589554,0.9999999999942684,1.146326232395415e-11,5.731631161977075e-12,-6.867557552647338,"1.0","1.7145197261983445e-11","1.4647501858385857e-11"
"Ins_L_to_SFG_pole_L",0.0029997568715727577,0.001001834143724218,0.0023714085753786225,0.007798273340691058,2.854174268218635e-15,5.70834853643727e-15,0.9999999999999971,7.9330216118799,"1.1405677095004968e-14","9.274946209124922e-15","1.0"
"Amyg_L_to_SFG_pole_L",0.0,0.0,0.0,0.0,NaN,1.0,NaN,NaN,"1.0","1.0","1.0"
"Hippo_L_to_SFG_pole_L",-0.0002078175760182703,1.724951340908627e-5,9.643634806939027e-5,0.00047418561667418466,1.0,1.552294413238376e-44,7.76147206619188e-45,-14.719927768653461,"1.0","4.81025364581353e-44","4.0777277099028404e-44"
