,abs_coef,coef,edge_conn,name
12696,9.04755871058e-05,9.04755871058e-05,4_165,SFG_pole_L--OlfactoryRadiation_R
12697,9.04043276387e-05,-9.04043276387e-05,124_179,BCC_L--LV_temporal_R
12698,9.03806827681e-05,9.03806827681e-05,93_147,Snigra_R--IFO_R
12699,9.03457077168e-05,-9.03457077168e-05,3_97,SFG_PFC_R--CP_R
12700,9.03352073925e-05,-9.03352073925e-05,8_38,MFG_DPFC_L--MTG_L
12701,9.03105051484e-05,9.03105051484e-05,56_83,Cu_L--Thal_R
12702,9.02983177757e-05,-9.02983177757e-05,108_137,ICP_L--EC_R
12703,9.02890792898e-05,9.02890792898e-05,5_162,SFG_pole_R--LenticularFasc_L
12704,9.02621104956e-05,-9.02621104956e-05,31_45,AG_R--PHG_R
12705,9.02062993259e-05,9.02062993259e-05,40_120,MTG_L_pole--PCR_L
12706,9.01550414478e-05,9.01550414478e-05,11_173,IFG_opercularis_R--LV_occipital_L
12707,9.01304084557e-05,9.01304084557e-05,32_112,PrCu_L--Pons_L
12708,9.00827969694e-05,9.00827969694e-05,64_122,subgenual_ACC_L--GCC_L
12709,9.00226955048e-05,9.00226955048e-05,33_112,PrCu_R--Pons_L
12710,8.99997907053e-05,-8.99997907053e-05,135_152,RLIC_R--SFO_L
12711,8.99988406244e-05,-8.99988406244e-05,39_53,MTG_R--MOG_R
12712,8.99970673575e-05,8.99970673575e-05,41_48,MTG_R_pole--FuG_L
12713,8.99637931737e-05,8.99637931737e-05,1_164,SFG_R--OlfactoryRadiation_L
12714,8.99546645112e-05,8.99546645112e-05,40_119,MTG_L_pole--SCR_R
12715,8.99515959789e-05,-8.99515959789e-05,6_45,MFG_L--PHG_R
12716,8.99255932954e-05,-8.99255932954e-05,12_178,IFG_orbitalis_L--LV_occipital_R
12717,8.9853095585e-05,8.9853095585e-05,53_73,MOG_R--Amyg_R
12718,8.98444036794e-05,8.98444036794e-05,41_142,MTG_R_pole--Fx/ST_L
12719,8.98415200857e-05,8.98415200857e-05,51_52,SOG_R--MOG_L
12720,8.97507247125e-05,8.97507247125e-05,51_151,SOG_R--SS_R
12721,8.97411217128e-05,8.97411217128e-05,139_178,CGC_R--LV_occipital_R
12722,8.96078679406e-05,8.96078679406e-05,134_161,RLIC_L--AnteriorCom_R
12723,8.96078029168e-05,-8.96078029168e-05,40_103,MTG_L_pole--SCP_R
12724,8.95986805535e-05,-8.95986805535e-05,139_154,CGC_R--SLF_L
12725,8.95499967301e-05,-8.95499967301e-05,7_61,MFG_R--rostral_ACC_R
12726,8.95344945728e-05,-8.95344945728e-05,58_139,LG_L--CGC_R
