"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-16.8823563654161,0.18389107961568543,-1.3475088115060785,"x2_26","SFG_PFC_L -- SPG_L",-0.18719773673911322,"0.35311181336221603"
-30.430087890974484,0.18563440972898151,-1.3420751331734408,"x68_181","PCC_L -- PIns_L",-0.18646918095459922,"0.3557992853138813"
-2.511599790841406,0.18628650417169212,-1.3400526515360556,"x2_6","SFG_PFC_L -- MFG_L",-0.18619792491795964,"0.3559157272328853"
-65.23388599651614,0.18638292189393607,-1.3397540680467006,"x4_76","SFG_pole_L -- Caud_L",-0.1861578751736103,"0.3559157272328853"
21.736683098103867,0.18730173493555358,1.336914597113233,"x20_68","RG_L -- PCC_L",0.18577696354244644,"0.35701159421417666"
-208.8896637176084,0.18987163210050031,-1.3290285101978756,"x12_44","IFG_orbitalis_L -- PHG_L",-0.18471861544084434,"0.36106033566413925"
-389.80387868348527,0.19031492946373293,-1.3276763996311223,"x60_183","rostral_ACC_L -- PSTG_L",-0.18453709149657851,"0.36106033566413925"
-42.40841794522318,0.19047240895905318,-1.3271966433505626,"x18_187","MFOG_L -- PSIG_L",-0.18447267857522467,"0.36106033566413925"
-7.261706446436157,0.19328615763342144,-1.3186748990113615,"x54_74","IOG_L -- Hippo_L",-0.18332813875129814,"0.36519918909944205"
-2.2360374980484,0.19336150302076738,-1.3184480024549932,"x50_54","SOG_L -- IOG_L",-0.1832976544780798,"0.36519918909944205"
-33.76071768606758,0.19394399471930968,-1.3166961293252968,"x70_72","Ins_L -- Amyg_L",-0.18306226696002448,"0.3654421497894931"
-3.670954120787582,0.19426552319121415,-1.3157308202258104,"x38_68","MTG_L -- PCC_L",-0.18293255135140638,"0.3654421497894931"
-64.1514538069889,0.1945493956850345,-1.3148795673354012,"x2_56","SFG_PFC_L -- Cu_L",-0.18281815437756593,"0.3654421497894931"
-0.6655107927006706,0.19540541931317923,-1.3123182663344106,"x50_68","SOG_L -- PCC_L",-0.18247390509701797,"0.36638516121221104"
-1.5872834558149322,0.1978916228593743,-1.3049270354570455,"x54_185","IOG_L -- PSMG_L",-0.1814801176443229,"0.36996999839345585"
-5.2424889369993455,0.19820436707288216,-1.304002245723974,"x36_54","STG_L_pole -- IOG_L",-0.18135573589073023,"0.36996999839345585"
-4.318762004461157,0.19838970928344732,-1.3034547045574043,"x70_181","Ins_L -- PIns_L",-0.18128208896095832,"0.36996999839345585"
-89.06465144068838,0.19938572897442006,-1.300518826267795,"x20_72","RG_L -- Amyg_L",-0.18088714716364,"0.37115868613044023"
-7.40039350911981,0.20058421830692166,-1.2970007424036563,"x26_48","SPG_L -- FuG_L",-0.18041377032635267,"0.3721573121670669"
-2.629824053337628,0.20064133351615782,-1.2968334797089789,"x82_185","Thal_L -- PSMG_L",-0.18039126111901244,"0.3721573121670669"
-14.43595568093032,0.20102777695163127,-1.2957027141032929,"x20_42","RG_L -- ITG_L",-0.1802390820524429,"0.3722070646599971"
-522.201048058401,0.20160322482383075,-1.2940219295803916,"x54_60","IOG_L -- rostral_ACC_L",-0.1800128572167593,"0.3726059601654729"
-37.52131907091942,0.2021880243306861,-1.2923175188820397,"x20_183","RG_L -- PSTG_L",-0.17978342324888652,"0.3730206865993942"
-325.4826760337293,0.2027630513679679,-1.2906451956835305,"x6_60","MFG_L -- rostral_ACC_L",-0.17955828012023278,"0.3734159397968804"
-248.39485293406963,0.2091642446686617,-1.2722646669543127,"x50_60","SOG_L -- rostral_ACC_L",-0.17708187594893127,"0.38452041426654504"
-2.2423086478104453,0.21056638172917883,-1.2682948124791058,"x20_78","RG_L -- Put_L",-0.17654657475056237,"0.3864117111519505"
-17.578970759108994,0.2143263195508805,-1.2577456732149919,"x16_40","LFOG_L -- MTG_L_pole",-0.1751233524948357,"0.39261547032771915"
-1.0962092521071058,0.2147741507472626,-1.2564984017360021,"x26_66","SPG_L -- dorsal_ACC_L",-0.17495500583888593,"0.39274071735586"
-146.50606398064235,0.21581336793226583,-1.2536114608423343,"x34_62","STG_L -- subcallosal_ACC_L",-0.17456529096900344,"0.39349582330458527"
-22.633739532321208,0.2159474663159463,-1.2532396881016532,"x28_50","SMG_L -- SOG_L",-0.17451509853435473,"0.39349582330458527"
-41.472291901518574,0.21664214658973863,-1.2513165012869298,"x0_42","SFG_L -- ITG_L",-0.17425543048847233,"0.39406787648572844"
-1.8295624668952741,0.2180960336237,-1.2473062359048241,"x50_185","SOG_L -- PSMG_L",-0.17371384889058417,"0.395393610635006"
-9.894140394387597,0.21813502577061686,-1.2471989566495503,"x76_181","Caud_L -- PIns_L",-0.1736993587869096,"0.395393610635006"
-145.55098032165924,0.21870630092493837,-1.245628830141302,"x0_4","SFG_L -- SFG_pole_L",-0.17348727043671539,"0.39570650739564"
-57.97015956394611,0.2192131385218619,-1.244238346513143,"x10_76","IFG_opercularis_L -- Caud_L",-0.1732994275941368,"0.39570650739564"
9.94976764474401,0.21974407708339855,1.242784291094479,"x16_20","LFOG_L -- RG_L",0.17310297649714732,"0.39570650739564"
